"","ymd","ym","year","code","addr_1","aptNm","jusoJibun","price","conYear","area","floor","py","cnt"
"6813",2021-02-10,2021-02-01,"2021","11440","서울_마포","삼우하이뷰","서울특별시 마포구 망원동 381-9 삼우하이뷰",86000,2003,119,5,2385,1
"6814",2021-02-11,2021-02-01,"2021","11440","서울_마포","강림스위트빌","서울특별시 마포구 망원동 508 강림스위트빌",46000,2004,40,12,3795,1
"6815",2021-02-16,2021-02-01,"2021","11440","서울_마포","대림1","서울특별시 마포구 망원동 496 대림1",99000,2002,85,16,3844,1
"6816",2021-02-17,2021-02-01,"2021","11440","서울_마포","마포한강아이파크","서울특별시 마포구 망원동 521 마포한강아이파크",1e+05,2019,84,17,3929,1
"6817",2021-02-26,2021-02-01,"2021","11440","서울_마포","우림루미아트","서울특별시 마포구 망원동 498 우림루미아트",82500,2003,85,9,3203,1
"6818",2021-02-27,2021-02-01,"2021","11440","서울_마포","참존2차","서울특별시 마포구 망원동 454-36 참존2차",68000,2005,84,5,2671,1
"6819",2021-02-27,2021-02-01,"2021","11440","서울_마포","휴먼빌","서울특별시 마포구 망원동 509 휴먼빌",1e+05,2004,85,14,3882,1
"6820",2021-02-27,2021-02-01,"2021","11440","서울_마포","마포한강아이파크","서울특별시 마포구 망원동 521 마포한강아이파크",160000,2019,85,8,6212,1
"6821",2021-02-04,2021-02-01,"2021","11440","서울_마포","대명","서울특별시 마포구 연남동 259-1 대명",77500,1995,60,13,4262,1
"6822",2021-02-06,2021-02-01,"2021","11440","서울_마포","서암","서울특별시 마포구 연남동 250-8 서암",36000,2004,56,4,2121,1
"6823",2021-02-10,2021-02-01,"2021","11440","서울_마포","코오롱","서울특별시 마포구 연남동 573 코오롱",87500,2003,60,14,4812,1
"6824",2021-02-20,2021-02-01,"2021","11440","서울_마포","코오롱","서울특별시 마포구 연남동 573 코오롱",81000,2003,60,1,4455,1
"6825",2021-02-20,2021-02-01,"2021","11440","서울_마포","코오롱","서울특별시 마포구 연남동 573 코오롱",95500,2003,85,14,3708,1
"6826",2021-02-26,2021-02-01,"2021","11440","서울_마포","코오롱","서울특별시 마포구 연남동 573 코오롱",89300,2003,60,5,4911,1
"6827",2021-02-02,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",120000,1986,59,2,6712,1
"6828",2021-02-03,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",98000,1986,50,3,6468,1
"6829",2021-02-03,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",98000,1986,50,3,6468,1
"6830",2021-02-08,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",105000,1986,51,10,6794,1
"6831",2021-02-09,2021-02-01,"2021","11440","서울_마포","성산월드타운대림","서울특별시 마포구 성산동 601 성산월드타운대림",80000,2004,85,16,3106,1
"6832",2021-02-10,2021-02-01,"2021","11440","서울_마포","세원","서울특별시 마포구 성산동 142-9 세원",52000,1996,60,3,2860,1
"6833",2021-02-20,2021-02-01,"2021","11440","서울_마포","성사1차풍림아파트","서울특별시 마포구 성산동 600 성사1차풍림아파트",70000,2000,60,10,3850,1
"6834",2021-02-20,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",105000,1986,51,11,6794,1
"6835",2021-02-22,2021-02-01,"2021","11440","서울_마포","성산월드타운대림","서울특별시 마포구 성산동 601 성산월드타운대림",97500,2004,85,8,3785,1
"6836",2021-02-24,2021-02-01,"2021","11440","서울_마포","삼익플라주서교2차","서울특별시 마포구 성산동 634-5 삼익플라주서교2차",58500,2007,83,2,2326,1
"6837",2021-02-27,2021-02-01,"2021","11440","서울_마포","성사1차풍림아파트","서울특별시 마포구 성산동 600 성사1차풍림아파트",65000,2000,60,2,3575,1
"6838",2021-02-27,2021-02-01,"2021","11440","서울_마포","엘지","서울특별시 마포구 성산동 214-70 엘지",64000,2003,102,3,2071,1
"6839",2021-02-28,2021-02-01,"2021","11440","서울_마포","성산시영","서울특별시 마포구 성산동 446 성산시영",97500,1986,50,10,6435,1
"6840",2021-02-01,2021-02-01,"2021","11440","서울_마포","마포중동현대","서울특별시 마포구 중동 392 마포중동현대",95000,2001,85,4,3688,1
"6841",2021-02-01,2021-02-01,"2021","11440","서울_마포","DMC마포청구아파트","서울특별시 마포구 중동 390 DMC마포청구아파트",99000,1994,85,2,3844,1
"6842",2021-02-03,2021-02-01,"2021","11440","서울_마포","마포중동현대","서울특별시 마포구 중동 392 마포중동현대",84500,2001,60,21,4647,1
"6843",2021-02-01,2021-02-01,"2021","11440","서울_마포","상암월드컵파크6단지","서울특별시 마포구 상암동 1689 상암월드컵파크6단지",138000,2005,104,8,4379,1
"6844",2021-02-02,2021-02-01,"2021","11440","서울_마포","상암월드컵파크3단지","서울특별시 마포구 상암동 1643 상암월드컵파크3단지",116500,2003,85,5,4523,1
"6845",2021-02-03,2021-02-01,"2021","11440","서울_마포","상암월드컵파크11단지","서울특별시 마포구 상암동 1741 상암월드컵파크11단지",1e+05,2010,85,9,3882,1
"6846",2021-02-06,2021-02-01,"2021","11440","서울_마포","상암월드컵파크10단지","서울특별시 마포구 상암동 1736 상암월드컵파크10단지",101500,2010,85,8,3941,1
"6847",2021-02-06,2021-02-01,"2021","11440","서울_마포","상암월드컵파크5단지","서울특별시 마포구 상암동 1658 상암월드컵파크5단지",120000,2005,85,18,4659,1
"6848",2021-02-10,2021-02-01,"2021","11440","서울_마포","휴먼시아2단지","서울특별시 마포구 상암동 1618 휴먼시아2단지",85000,2009,52,3,5394,1
"6849",2021-02-15,2021-02-01,"2021","11440","서울_마포","상암월드컵파크9단지","서울특별시 마포구 상암동 1752 상암월드컵파크9단지",92000,2010,85,8,3572,1
"6850",2021-02-18,2021-02-01,"2021","11440","서울_마포","상암월드컵파크5단지","서울특별시 마포구 상암동 1658 상암월드컵파크5단지",143500,2005,105,12,4510,1
"6851",2021-02-22,2021-02-01,"2021","11440","서울_마포","상암월드컵파크9단지","서울특별시 마포구 상암동 1752 상암월드컵파크9단지",101000,2010,85,10,3921,1
"6852",2021-02-22,2021-02-01,"2021","11440","서울_마포","휴먼시아2단지","서울특별시 마포구 상암동 1618 휴먼시아2단지",86600,2009,52,3,5496,1
"6853",2021-02-24,2021-02-01,"2021","11440","서울_마포","상암월드컵파크2단지","서울특별시 마포구 상암동 1637 상암월드컵파크2단지",111000,2003,60,9,6105,1
"6854",2021-02-27,2021-02-01,"2021","11440","서울_마포","상암월드컵파크7단지","서울특별시 마포구 상암동 1660 상암월드컵파크7단지",120000,2005,84,12,4714,1
"6855",2021-02-27,2021-02-01,"2021","11440","서울_마포","상암월드컵파크9단지","서울특별시 마포구 상암동 1752 상암월드컵파크9단지",104000,2010,85,4,4038,1
"6856",2021-03-06,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오1단지","서울특별시 마포구 아현동 777 마포래미안푸르지오1단지",184500,2014,85,7,7163,1
"6857",2021-03-11,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오3단지","서울특별시 마포구 아현동 777 마포래미안푸르지오3단지",146300,2014,60,4,8046,1
"6858",2021-03-20,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오3단지","서울특별시 마포구 아현동 777 마포래미안푸르지오3단지",190000,2014,85,1,7376,1
"6859",2021-03-20,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오2단지","서울특별시 마포구 아현동 777 마포래미안푸르지오2단지",149500,2014,60,2,8222,1
"6860",2021-03-25,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오4단지","서울특별시 마포구 아현동 777 마포래미안푸르지오4단지",158000,2014,60,6,8690,1
"6861",2021-03-25,2021-03-01,"2021","11440","서울_마포","애오개아이파크","서울특별시 마포구 아현동 780 애오개아이파크",53700,2016,30,9,5907,1
"6862",2021-03-26,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오2단지","서울특별시 마포구 아현동 777 마포래미안푸르지오2단지",149000,2014,60,7,8195,1
"6863",2021-03-27,2021-03-01,"2021","11440","서울_마포","애오개아이파크","서울특별시 마포구 아현동 780 애오개아이파크",53500,2016,30,5,5885,1
"6864",2021-03-30,2021-03-01,"2021","11440","서울_마포","마포래미안푸르지오2단지","서울특별시 마포구 아현동 777 마포래미안푸르지오2단지",184800,2014,84,15,7260,1
"6865",2021-03-12,2021-03-01,"2021","11440","서울_마포","공덕3삼성래미안","서울특별시 마포구 공덕동 457 공덕3삼성래미안",170000,2004,115,17,4878,1
"6866",2021-03-13,2021-03-01,"2021","11440","서울_마포","마포현대","서울특별시 마포구 공덕동 188-108 마포현대",1e+05,1988,60,11,5500,1
"6867",2021-03-13,2021-03-01,"2021","11440","서울_마포","공덕1삼성래미안","서울특별시 마포구 공덕동 371 공덕1삼성래미안",148500,1999,85,8,5765,1
"6868",2021-03-16,2021-03-01,"2021","11440","서울_마포","솔리스타","서울특별시 마포구 공덕동 30-10 솔리스타",17700,2018,14,15,4172,1
"6869",2021-03-20,2021-03-01,"2021","11440","서울_마포","공덕1삼성래미안","서울특별시 마포구 공덕동 371 공덕1삼성래미안",148000,1999,85,23,5746,1
"6870",2021-03-25,2021-03-01,"2021","11440","서울_마포","래미안공덕4차","서울특별시 마포구 공덕동 464 래미안공덕4차",152000,2005,83,12,6043,1
"6871",2021-03-29,2021-03-01,"2021","11440","서울_마포","공덕3삼성래미안","서울특별시 마포구 공덕동 457 공덕3삼성래미안",160000,2004,85,13,6212,1
"6872",2021-03-30,2021-03-01,"2021","11440","서울_마포","솔리스타","서울특별시 마포구 공덕동 30-10 솔리스타",18000,2018,14,16,4243,1
"6873",2021-03-06,2021-03-01,"2021","11440","서울_마포","신공덕래미안3차","서울특별시 마포구 신공덕동 161 신공덕래미안3차",116800,2003,60,10,6424,1
"6874",2021-03-06,2021-03-01,"2021","11440","서울_마포","신공덕래미안2차","서울특별시 마포구 신공덕동 159 신공덕래미안2차",1e+05,2000,59,16,5593,1
"6875",2021-03-17,2021-03-01,"2021","11440","서울_마포","kcc웰츠","서울특별시 마포구 신공덕동 171 kcc웰츠",154000,2011,106,21,4794,1
"6876",2021-03-20,2021-03-01,"2021","11440","서울_마포","신공덕래미안2차","서울특별시 마포구 신공덕동 159 신공덕래미안2차",125000,2000,85,7,4853,1
"6877",2021-03-20,2021-03-01,"2021","11440","서울_마포","신공덕래미안3차","서울특별시 마포구 신공덕동 161 신공덕래미안3차",122000,2003,60,17,6710,1
"6878",2021-03-27,2021-03-01,"2021","11440","서울_마포","신공덕래미안2차","서울특별시 마포구 신공덕동 159 신공덕래미안2차",101000,2000,59,6,5649,1
"6879",2021-03-27,2021-03-01,"2021","11440","서울_마포","대우메트로디오빌","서울특별시 마포구 신공덕동 167 대우메트로디오빌",32000,2005,24,28,4400,1
"6880",2021-03-29,2021-03-01,"2021","11440","서울_마포","펜트라우스","서울특별시 마포구 신공덕동 172 펜트라우스",197000,2011,153,2,4249,1
"6881",2021-03-02,2021-03-01,"2021","11440","서울_마포","삼성","서울특별시 마포구 도화동 550 삼성",146500,1997,85,11,5688,1
"6882",2021-03-02,2021-03-01,"2021","11440","서울_마포","우성","서울특별시 마포구 도화동 82 우성",119500,1991,80,6,4929,1
"6883",2021-03-03,2021-03-01,"2021","11440","서울_마포","도화동현대","서울특별시 마포구 도화동 357 도화동현대",148000,1996,128,5,3816,1
"6884",2021-03-06,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",52900,2004,38,9,4594,1
"6885",2021-03-06,2021-03-01,"2021","11440","서울_마포","마포동원베네스트","서울특별시 마포구 도화동 564 마포동원베네스트",112000,2010,83,3,4453,1
"6886",2021-03-11,2021-03-01,"2021","11440","서울_마포","현대홈타운","서울특별시 마포구 도화동 353 현대홈타운",102500,2000,59,2,5733,1
"6887",2021-03-11,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",52700,2004,39,14,4459,1
"6888",2021-03-13,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",90000,2004,76,28,3908,1
"6889",2021-03-18,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",76000,2004,59,22,4251,1
"6890",2021-03-20,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",50500,2004,38,3,4386,1
"6891",2021-03-20,2021-03-01,"2021","11440","서울_마포","우성","서울특별시 마포구 도화동 82 우성",149000,1991,128,7,3841,1
"6892",2021-03-21,2021-03-01,"2021","11440","서울_마포","한화오벨리스크","서울특별시 마포구 도화동 555 한화오벨리스크",77800,2004,59,14,4352,1
"6893",2021-03-21,2021-03-01,"2021","11440","서울_마포","삼성","서울특별시 마포구 도화동 550 삼성",131500,1997,85,3,5105,1
"6894",2021-03-27,2021-03-01,"2021","11440","서울_마포","마포트라팰리스","서울특별시 마포구 도화동 559 마포트라팰리스",139500,2006,98,10,4697,1
"6895",2021-03-11,2021-03-01,"2021","11440","서울_마포","대림2차","서울특별시 마포구 용강동 501 대림2차",155500,2004,85,20,6037,1
"6896",2021-03-11,2021-03-01,"2021","11440","서울_마포","대림2차","서울특별시 마포구 용강동 501 대림2차",155000,2004,119,5,4298,1
"6897",2021-03-16,2021-03-01,"2021","11440","서울_마포","마포용강삼성래미안","서울특별시 마포구 용강동 380 마포용강삼성래미안",158000,2003,84,12,6207,1
"6898",2021-03-25,2021-03-01,"2021","11440","서울_마포","마포쌍용황금아파트","서울특별시 마포구 마포동 253 마포쌍용황금아파트",93000,2000,60,13,5115,1
"6899",2021-03-09,2021-03-01,"2021","11440","서울_마포","마포자이2차","서울특별시 마포구 대흥동 804 마포자이2차",205000,2014,119,14,5685,1
"6900",2021-03-28,2021-03-01,"2021","11440","서울_마포","서희스타힐스","서울특별시 마포구 대흥동 12-41 서희스타힐스",22000,2014,13,14,5585,1
"6901",2021-03-05,2021-03-01,"2021","11440","서울_마포","상록","서울특별시 마포구 염리동 515-1 상록",92000,1997,59,21,5146,1
"6902",2021-03-06,2021-03-01,"2021","11440","서울_마포","염리삼성래미안","서울특별시 마포구 염리동 520 염리삼성래미안",99000,2001,60,1,5445,1
"6903",2021-03-19,2021-03-01,"2021","11440","서울_마포","마포자이","서울특별시 마포구 염리동 521 마포자이",207000,2003,157,10,4351,1
"6904",2021-03-27,2021-03-01,"2021","11440","서울_마포","염리삼성래미안","서울특별시 마포구 염리동 520 염리삼성래미안",114900,2001,60,12,6320,1
